function,protocol,direction,description,method_id
swapExactTokensForTokens,SPOOKYSWAP,BOTH,Swaps exact amount of tokens,0x38ed1739
swapExactTokensForTokens,SUSHISWAP,BOTH,Swaps exact amount of tokens for another token,0x38ed1739
swapExactTokensForTokens,TRADERJOE,BOTH,Swaps exact amount of tokens,0x38ed1739
swapExactTokensForTokens,UNISWAP,BOTH,Swaps exact amount of tokens for another token,0x38ed1739
swapExactTokensForTokens,VELODROME,BOTH,Swaps exact amount of tokens,0x38ed1739
swapExactTokensForTokens,WOMBAT,BOTH,Swaps exact amount of tokens,0x38ed1739
swapExactTokensForTokens,ZYBERSWAP,BOTH,Swaps exact amount of tokens,0x38ed1739
swapExactTokensForTokens,STAKEWISE,BOTH,Swaps exact tokens,0x38ed1739
swapMulti,YIELD_YAK,BOTH,Executes multi-hop swap,0x945bcec9
swapNFTForAnyNFT,SUDOSWAP,BOTH,Swaps NFT for any other NFT,0x2f4f5cc5
swapNFTForToken,SUDOSWAP,BOTH,Swaps NFT for tokens,0x128acb08
swapNFTs,PARASWAP,BOTH,Swaps NFT tokens,0x96cd4ddb
swapNoSplit,YIELD_YAK,BOTH,Executes direct swap,0x128acb08
swapOnUniswap,PARASWAP,BOTH,Executes swap via Uniswap,0x7c025200
swapPoolTokens,STAKESTONE,BOTH,Swaps pool tokens,0x128acb08
swapSaiToDai,MAKER,BOTH,Swaps SAI to DAI,0x3df02124
swapTokenForNFT,SUDOSWAP,BOTH,Swaps tokens for NFT,0x7c025200
swapTokensForExactAVAX,TRADERJOE,BOTH,Swaps tokens for exact AVAX,0x4a25d94a
swapTokensForExactBNB,BISWAP,BOTH,Swaps tokens for exact BNB,0x4a25d94a
swapTokensForExactETH,CAMELOT,BOTH,Swaps tokens for exact ETH,0x4a25d94a
swapTokensForExactETH,CHRONOS,BOTH,Swaps tokens for exact ETH,0x4a25d94a
swapTokensForExactETH,DYSTOPIA,BOTH,Swaps tokens for exact ETH,0x4a25d94a
swapTokensForExactETH,KYBERSWAP,BOTH,Swaps tokens for exact ETH,0x4a25d94a
swapTokensForExactETH,QUICKSWAP,BOTH,Swaps tokens for exact ETH,0x4a25d94a
swapTokensForExactETH,RAMSES,BOTH,Swaps tokens for exact ETH,0x4a25d94a
swapTokensForExactETH,SUSHISWAP,BOTH,Swaps tokens for exact amount of ETH,0x4a25d94a
swapTokensForExactETH,UNISWAP,BOTH,Swaps tokens for exact amount of ETH,0x4a25d94a
swapTokensForExactETH,VELODROME,BOTH,Swaps tokens for exact ETH,0x4a25d94a
swapTokensForExactETH,ZYBERSWAP,BOTH,Swaps tokens for exact ETH,0x4a25d94a
swapTokensForExactFTM,SPIRITSWAP,BOTH,Swaps tokens for exact FTM,0x4a25d94a
swapTokensForExactFTM,SPOOKYSWAP,BOTH,Swaps tokens for exact FTM,0x4a25d94a
swapTokensForExactMATIC,MESH_SWAP,BOTH,Swaps tokens for exact MATIC,0x4a25d94a
swapTokensForExactTokens,MULTICHAIN,BOTH,Swaps for exact amount of tokens,0x8803dbee
swapTokensForExactTokens,BISWAP,BOTH,Swaps for exact amount of tokens,0x8803dbee
swapTokensForExactTokens,CAMELOT,BOTH,Swaps for exact amount of tokens,0x8803dbee
swapTokensForExactTokens,CHRONOS,BOTH,Swaps for exact amount of tokens,0x8803dbee
swapTokensForExactTokens,DYSTOPIA,BOTH,Swaps for exact amount of tokens,0x8803dbee
swapTokensForExactTokens,KYBERSWAP,BOTH,Swaps for exact amount of tokens,0x8803dbee
swapTokensForExactTokens,MESH_SWAP,BOTH,Swaps for exact amount of tokens,0x8803dbee
swapTokensForExactTokens,PANCAKESWAP,BOTH,Swaps tokens for exact amount of another token,0x8803dbee
swapTokensForExactTokens,QUICKSWAP,BOTH,Swaps for exact amount of tokens,0x8803dbee
swapTokensForExactTokens,RAMSES,BOTH,Swaps for exact amount of tokens,0x8803dbee
swapTokensForExactTokens,SPIRITSWAP,BOTH,Swaps for exact amount of tokens,0x8803dbee
swapTokensForExactTokens,SPOOKYSWAP,BOTH,Swaps for exact amount of tokens,0x8803dbee
swapTokensForExactTokens,SUSHISWAP,BOTH,Swaps tokens for exact amount of another token,0x8803dbee
swapTokensForExactTokens,TRADERJOE,BOTH,Swaps for exact amount of tokens,0x8803dbee
swapTokensForExactTokens,UNISWAP,BOTH,Swaps tokens for exact amount of another token,0x8803dbee
swapTokensForExactTokens,VELODROME,BOTH,Swaps for exact amount of tokens,0x8803dbee
swapTokensForExactTokens,WOMBAT,BOTH,Swaps for exact amount of tokens,0x8803dbee
swapTokensForExactTokens,ZYBERSWAP,BOTH,Swaps for exact amount of tokens,0x8803dbee
swapWithHooks,UNISWAP,BOTH,Performs swap with hooks,0x7c8e4956
swapWithPermit,ONEINCH,BOTH,Swaps with permit signature,0x2521b930
swapWithPermit,UNISWAP,BOTH,Performs swap with permit,0x2521b930
switchMembership,NEXUS_MUTUAL,OUTGOING,Changes membership type,0x7535d246
tend,MAKER,OUTGOING,Places bid in auction,0x4b43ed12
tend,YEARN,OUTGOING,Performs strategy upkeep,0x2f4f5cc5
terminateDeal,FILECOIN,OUTGOING,Terminates storage deal,0x2e1a7d4d
tokenToEthSwapInput,UNISWAP,BOTH,Swaps tokens for ETH with input amount specified,0x95e3c50b
tokenToTokenSwapInput,UNISWAP,BOTH,Swaps tokens for tokens with input amount specified,0xddf7e1a7
track,ZERION,NEUTRAL,Tracks portfolio performance,0x9d2f32dd
trade,BANCOR,BOTH,Executes token trade,0x2e26065c
tradeBySourceAmount,BANCOR,BOTH,Trades exact source token amount,0x9da1b973
tradeByTargetAmount,BANCOR,BOTH,Trades for exact target token amount,0x07f68fcd
tradeLand,EMBER_SWORD,BOTH,Trades land plots,0xbc61394a
tradeLand,ILLUVIUM,BOTH,Trades land plots,0xbc61394a
tradeLand,ILLUVIUM,BOTH,Trades land plots,0xbc61394a
tradeWithHint,KYBERSWAP,BOTH,Trade with routing hint,0x6cf68693
tradeWithHintAndFee,KYBERSWAP,BOTH,Trade with hint and fee structure,0xae591d54
transfer,LOOPRING,BOTH,Transfers assets on L2,0xa9059cbb
transfer,SUSHISWAP,BOTH,Transfers tokens within BentoBox,0x23b872dd
transfer,UNISWAP,BOTH,Transfers position,0x23b872dd
transfer,AZTEC,BOTH,Transfers private notes,0x23b872dd
transfer,ERC20,OUTGOING,Transfers tokens to address,0xa9059cbb
transferAsset,CENTRIFUGE,BOTH,Transfers asset ownership,0x23b872dd
transferFrom,ERC20,OUTGOING,Transfers tokens from address,0x23b872dd
transferFrom,ERC3525,OUTGOING,Transfers token value,0x23b872dd
transferFrom,ERC721,OUTGOING,Transfers NFT,0x23b872dd
transferFromValue,ERC3525,OUTGOING,Transfers specific value,0xf7f855b9
transferNFT,PORTAL,OUTGOING,Transfers NFT across chains,0x96cd4ddb
transferNFT,WORMHOLE,OUTGOING,Transfers NFT across chains,0x96cd4ddb
transferPosition,CAMELOT,BOTH,Transfers NFT position,0x23b872dd
transferTokens,PORTAL,OUTGOING,Transfers tokens across chains,0x8b9e4f93
transferTokens,WORMHOLE,OUTGOING,Transfers tokens across chains,0x8b9e4f93
transformERC20,ZEROEX,BOTH,Transforms token format,0x415565b0
transitionState,POLYGONID,OUTGOING,Transitions identity state,0x4ce38b5f
unblacklist,ERC20,OUTGOING,Removes address from blacklist,0x1a895266
undelegate,THE_GRAPH,INCOMING,Undelegates from indexer,0x4c5c0b7d
undelegate,BAND,INCOMING,Undelegates BAND tokens,0x2e1a7d4d
undelegate,BINANCE,OUTGOING,Removes delegation,0x2e1a7d4d
undelegate,MANTLE,INCOMING,Undelegates from validator,0x2e1a7d4d
undelegateFromOperator,EIGENLAYER,OUTGOING,Removes delegation,0x2e1a7d4d
unfollow,FARCASTER,OUTGOING,Unfollows user FID,0x2e1a7d4d
unfollow,LENS,OUTGOING,Unfollows profile,0x2e1a7d4d
unfollow,LENS,OUTGOING,Unfollows profile,0x2e1a7d4d
unjailNode,POCKET,OUTGOING,Unjails slashed node,0x7535d246
unjailValidator,BINANCE,OUTGOING,Removes validator from jail,0x2f4f5cc5
unlike,FARCASTER,OUTGOING,Removes cast like,0x5f7b8feb
unlock,PLATYPUS,INCOMING,Unlocks vested tokens,0x2f7d5e86
unlock,GEIST,INCOMING,Unlocks vested tokens,0x2e1a7d4d
unlock,ERC5192,OUTGOING,Unlocks token transfer,0xa69df4b5
unlockSpirit,SPIRITSWAP,INCOMING,Unlocks SPIRIT tokens,0x2e1a7d4d
unlockTokens,GAMESTARTER,INCOMING,Unlocks tier tokens,0x2e1a7d4d
unlockWOM,WOMBAT,INCOMING,Unlocks WOM tokens,0x2e1a7d4d
unoswap,ONEINCH,BOTH,Executes optimized swap,0x0502b1c5
unoswapWithPermit,ONEINCH,BOTH,Performs a swap with signed permit,0x2e95b6c8
unpause,ERC20,OUTGOING,Unpauses token transfers,0x3f4ba83a
unpinFile,IPFS,OUTGOING,Unpins file from node,0x2e1a7d4d
unsignal,THE_GRAPH,INCOMING,Removes signal from subgraph,0x2e1a7d4d
unstake,ACROSS,INCOMING,Unstakes tokens from protocol,0x2e1a7d4d
unstake,ALLBRIDGE,INCOMING,Unstakes tokens from farm,0x2e1a7d4d
unstake,HOP,INCOMING,Unstakes HOP tokens,0x2e1a7d4d
unstake,HOP,INCOMING,Unstakes HOP tokens V2,0x2e1a7d4d
unstake,MULTICHAIN,INCOMING,Unstakes LP tokens,0x2e1a7d4d
unstake,POLYGON,INCOMING,Unstakes MATIC tokens,0x2e1a7d4d
unstake,SYNAPSE,INCOMING,Unstakes SYN tokens,0x2e1a7d4d
unstake,GMX,INCOMING,Unstakes tokens from protocol,0x2e1a7d4d
unstake,SYNTHETIX,INCOMING,Unstakes SNX tokens,0x2e1a7d4d
unstake,BALANCER,INCOMING,Unstakes BPT tokens,0x2e1a7d4d
unstake,BANCOR,INCOMING,Unstakes BNT from protocol,0x2e1a7d4d
unstake,BEETHOVEN,INCOMING,Unstakes tokens from protocol,0x2e1a7d4d
unstake,CAMELOT,INCOMING,Unstakes LP tokens,0x2e1a7d4d
unstake,CURVE,INCOMING,Unstakes CRV tokens,0x2e1a7d4d
unstake,MAVERICK,INCOMING,Unstakes tokens,0x2e1a7d4d
unstake,MAVERICK,INCOMING,Unstakes tokens,0x2e1a7d4d
unstake,MIX_SWAP,INCOMING,Unstakes LP tokens,0x2e1a7d4d
unstake,ONEINCH,INCOMING,Unstakes tokens,0x2e1a7d4d
unstake,PLATYPUS,INCOMING,Unstakes LP tokens,0x2e1a7d4d
unstake,SOLIDLY,INCOMING,Unstakes LP tokens,0x2e1a7d4d
unstake,SUSHISWAP,INCOMING,Unstakes SUSHI tokens,0x2e1a7d4d
unstake,TRADERJOE,INCOMING,Unstakes JOE tokens,0x2e1a7d4d
unstake,VELODROME,INCOMING,Unstakes VELO tokens,0x2e1a7d4d
unstake,ZEROEX,INCOMING,Unstakes ZRX tokens,0x2e1a7d4d
unstake,ZYBERSWAP,INCOMING,Unstakes LP tokens,0x2e1a7d4d
unstake,CIVIC,INCOMING,Unstakes CVC tokens,0x2e1a7d4d
unstake,THE_GRAPH,INCOMING,Unstakes GRT tokens,0x2e1a7d4d
unstake,SEEDIFY,INCOMING,Unstakes SFUND tokens,0x2e1a7d4d
unstake,AAVE,INCOMING,Unstakes tokens from Safety Module,0x3d02c422
unstake,BENQI,INCOMING,Unstakes QI tokens,0x2e17de78
unstake,NFTX,INCOMING,Unstakes vault tokens,0x2e1a7d4d
unstake,TORNADO,INCOMING,Unstakes TORN tokens,0x2e1a7d4d
unstake,GOLDFINCH,INCOMING,Unstakes pool tokens,0x2e1a7d4d
unstake,ANKR,INCOMING,Unstakes tokens from protocol,0x2e1a7d4d
unstake,BINANCE,INCOMING,Unstakes tokens from protocol,0x2e1a7d4d
unstake,EIGENLAYER,INCOMING,Unstakes from protocol,0x2e1a7d4d
unstake,LIDO,INCOMING,Unstakes tokens from protocol,0x2e1a7d4d
unstake,MANTLE,INCOMING,Unstakes MNT tokens,0x2e1a7d4d
unstake,STAKESTONE,INCOMING,Unstakes tokens from protocol,0x2e1a7d4d
unstake,STAKEWISE,INCOMING,Unstakes ETH from protocol,0x2e1a7d4d
unstake,SWELL,INCOMING,Unstakes tokens from protocol,0x2e1a7d4d
unstake,ALPACA,INCOMING,Unstakes LP tokens from farm,0x2e1a7d4d
unstake,BEEFY,INCOMING,Unstakes BIFI tokens,0x2e1a7d4d
unstake,PICKLE,INCOMING,Unstakes PICKLE tokens,0x2e1a7d4d
unstakeACX,ACROSS,INCOMING,Unstakes ACX tokens,0x2e1a7d4d
unstakeAPI3,API3,INCOMING,Unstakes API3 tokens,0x2e1a7d4d
unstakeApp,POCKET,INCOMING,Unstakes app POKT,0x2e1a7d4d
unstakeATLAS,STAR_ATLAS,INCOMING,Unstakes ATLAS tokens,0x2e1a7d4d
unstakeAXS,AXIE,INCOMING,Unstakes AXS tokens,0x2e1a7d4d
unstakeBETS,BETSWIRL,INCOMING,Unstakes BETS tokens,0x2e1a7d4d
unstakeBLP,BULLPERKS,INCOMING,Unstakes BLP tokens,0x2e1a7d4d
unstakeBlur,BLUR,INCOMING,Unstakes BLUR tokens,0x2e1a7d4d
unstakeBOO,SPOOKYSWAP,INCOMING,Unstakes BOO tokens,0x2e1a7d4d
unstakeBTRFLY,REDACTED,INCOMING,Unstakes BTRFLY tokens,0x2e1a7d4d
unstakeCELR,CELER,INCOMING,Unstakes CELR tokens,0x2e1a7d4d
unstakeCFG,CENTRIFUGE,INCOMING,Unstakes CFG tokens,0x2e1a7d4d
unstakeCHR,CHRONOS,INCOMING,Unstakes CHR tokens,0x2e1a7d4d
unstakeDIA,DIA,INCOMING,Unstakes DIA tokens,0x2e1a7d4d
unstakeDPX,DOPEX,INCOMING,Unstakes DPX tokens,0x2e1a7d4d
unstakeDRIFT,DRIFT,INCOMING,Unstakes DRIFT tokens,0x2e1a7d4d
unstakeDYDX,DYDX,INCOMING,Unstakes DYDX tokens,0x2e1a7d4d
unstakeDYST,DYSTOPIA,INCOMING,Unstakes DYST tokens,0x2e1a7d4d
unstakeEDEN,EDEN,INCOMING,Unstakes EDEN tokens,0x2e1a7d4d
unstakeFxs,FRAX,INCOMING,Unstakes FXS tokens,0x2e1a7d4d
unstakeGAFI,GAMEFI,INCOMING,Unstakes GAFI tokens,0x2e1a7d4d
unstakeGALA,GALA,INCOMING,Unstakes GALA tokens,0x2e1a7d4d
unstakeGAME,GAMESTARTER,INCOMING,Unstakes GAME tokens,0x2e1a7d4d
unstakeGEIST,GEIST,INCOMING,Unstakes GEIST tokens,0x2e1a7d4d
unstakeGMT,STEPN,INCOMING,Unstakes GMT tokens,0x2e1a7d4d
unstakeGNS,GAINS,INCOMING,Unstakes GNS tokens,0x2e1a7d4d
unstakeGODS,GODS_UNCHAINED,INCOMING,Unstakes GODS tokens,0x2e1a7d4d
unstakeGRAIN,GRANARY,INCOMING,Unstakes GRAIN tokens,0x2e1a7d4d
unstakeHBL,HUBBLE,INCOMING,Unstakes HBL tokens,0x2e1a7d4d
unstakeHEGIC,HEGIC,INCOMING,Unstakes HEGIC tokens,0x2e1a7d4d
unstakeICE,DECENTRAL,INCOMING,Unstakes ICE tokens,0x2e1a7d4d
unstakeILV,ILLUVIUM,INCOMING,Unstakes ILV tokens,0x2e1a7d4d
unstakeILV,ILLUVIUM,INCOMING,Unstakes ILV tokens,0x2e1a7d4d
unstakeINSUR,INSURACE,INCOMING,Unstakes INSUR tokens,0x2e1a7d4d
unstakeJONES,JONES,INCOMING,Unstakes JONES tokens,0x2e1a7d4d
unstakeKWENTA,KWENTA,INCOMING,Unstakes KWENTA tokens,0x2e1a7d4d
unstakeLOOKS,LOOKSRARE,INCOMING,Unstakes LOOKS tokens,0x2e1a7d4d
unstakeLP,STARGATE,INCOMING,Unstakes LP tokens,0x2e1a7d4d
unstakeLPToken,DYSTOPIA,INCOMING,Unstakes LP tokens,0x2e1a7d4d
unstakeLPTokens,ALLBRIDGE,INCOMING,Unstakes LP tokens,0x2e1a7d4d
unstakeLPTokens,SYMBIOSIS,INCOMING,Unstakes LP tokens,0x2e1a7d4d
unstakeLPTokens,MESH_SWAP,INCOMING,Unstakes LP tokens,0x2e1a7d4d
unstakeLPTokens,VULPEFI,INCOMING,Unstakes LP tokens,0x2e1a7d4d
unstakeLPTokens,EMBER_SWORD,INCOMING,Unstakes LP tokens,0x2e1a7d4d
unstakeLPTokens,STAR_ATLAS,INCOMING,Unstakes LP tokens,0x2e1a7d4d
unstakeLPTokens,GEIST,INCOMING,Unstakes LP tokens,0x2e1a7d4d
unstakeLPTokens,HUNDRED,INCOMING,Unstakes LP tokens,0x2e1a7d4d
unstakeLPTokens,BEEFY,INCOMING,Unstakes LP tokens,0x2e1a7d4d
unstakeLPTokens,PICKLE,INCOMING,Unstakes LP tokens,0x2e1a7d4d
unstakeLRC,LOOPRING,INCOMING,Unstakes LRC tokens,0x2e1a7d4d
unstakeLVL,LEVEL,INCOMING,Unstakes LVL tokens,0x2e1a7d4d
unstakeLYRA,LYRA,INCOMING,Unstakes LYRA tokens,0x2e1a7d4d
unstakeMaple,MAPLE,INCOMING,Unstakes MPL tokens,0x2e1a7d4d
unstakeMYC,MYCELIUM,INCOMING,Unstakes MYC tokens,0x2e1a7d4d
unstakeNFT,MAGICEDEN,INCOMING,Unstakes NFT,0x2e1a7d4d
unstakeNode,POCKET,INCOMING,Unstakes node POKT,0x2e1a7d4d
unstakeNXM,NEXUS_MUTUAL,INCOMING,Unstakes NXM tokens,0x2e1a7d4d
unstakePERP,PERPETUAL,INCOMING,Unstakes PERP tokens,0x2e1a7d4d
unstakePGX,PEGAXY,INCOMING,Unstakes PGX tokens,0x2e1a7d4d
unstakePOLIS,STAR_ATLAS,INCOMING,Unstakes POLIS tokens,0x2e1a7d4d
unstakePOLY,POLYNOMIAL,INCOMING,Unstakes POLY tokens,0x2e1a7d4d
unstakePREMIA,PREMIA,INCOMING,Unstakes PREMIA tokens,0x2e1a7d4d
unstakeQUICK,QUICKSWAP,INCOMING,Unstakes QUICK tokens,0x2e1a7d4d
unstakeRAM,RAMSES,INCOMING,Unstakes RAM tokens,0x2e1a7d4d
unstakeRAY,RAYDIUM,INCOMING,Unstakes RAY tokens,0x2e1a7d4d
unstakeRBN,RIBBON,INCOMING,Unstakes RBN tokens,0x2e1a7d4d
unstakeRBW,CRYPTO_UNICORNS,INCOMING,Unstakes RBW tokens,0x2e1a7d4d
unstakeRDNT,RADIANT,INCOMING,Unstakes RDNT tokens,0x2e1a7d4d
unstakeRLB,ROLLBIT,INCOMING,Unstakes RLB tokens,0x2e1a7d4d
unstakeROOK,ROOK,INCOMING,Unstakes ROOK tokens,0x2e1a7d4d
unstakeSorare,SORARE,INCOMING,Unstakes Sorare tokens,0x2e1a7d4d
unstakeSPS,SPLINTERLANDS,INCOMING,Unstakes SPS tokens,0x2e1a7d4d
unstakeTHG,THETAN_ARENA,INCOMING,Unstakes THG tokens,0x2e1a7d4d
unstakeTokens,ZAPPER,INCOMING,Unstakes tokens,0x2e1a7d4d
unstakeTRU,TRUEFI,INCOMING,Unstakes TRU tokens,0x2e1a7d4d
unstakeUMB,UMBRELLA,INCOMING,Unstakes UMB tokens,0x2e1a7d4d
unstakeVELA,VELA,INCOMING,Unstakes VELA tokens,0x2e1a7d4d
unstakeWETH,ZED_RUN,INCOMING,Unstakes WETH tokens,0x2e1a7d4d
unstakeWFAIR,WALLFAIR,INCOMING,Unstakes WFAIR tokens,0x2e1a7d4d
unstakeWLD,WORLDCOIN,INCOMING,Unstakes WLD tokens,0x2e1a7d4d
unstakeX2Y2,X2Y2,INCOMING,Unstakes X2Y2 tokens,0x2e1a7d4d
unstakeYAK,YIELD_YAK,INCOMING,Unstakes YAK tokens,0x2e1a7d4d
unsubscribe,IPFS,OUTGOING,Unsubscribes from topic,0x2e1a7d4d
unwrapTokens,ALLBRIDGE,INCOMING,Unwraps bridged tokens,0x39f7e493
updateAmplificationParameter,BALANCER,OUTGOING,Updates amplification parameter,0x1a031c8c
updateAsset,CENTRIFUGE,OUTGOING,Updates asset parameters,0x7535d246
updateBeacon,API3,OUTGOING,Updates data feed beacon,0x7535d246
updateBuilderConfig,EDEN,OUTGOING,Updates builder settings,0x7535d246
updateBuilderPreferences,FLASHBOTS,OUTGOING,Updates builder settings,0x4ce38b5f
updateCache,REDSTONE,OUTGOING,Updates cache data,0x7535d246
updateCollection,MAGICEDEN,OUTGOING,Updates collection metadata,0x7535d246
updateCollection,MAGICEDEN,OUTGOING,Updates collection metadata,0x7535d246
updateCollection,OPENSEA,OUTGOING,Updates collection metadata,0x7535d246
updateCollection,X2Y2,OUTGOING,Updates collection metadata,0x7535d246
updateContext,BRIGHTID,OUTGOING,Updates context parameters,0xe74b981b
updateCoordinatorConfig,ROOK,OUTGOING,Updates coordinator settings,0x7535d246
updateDelta,SUDOSWAP,OUTGOING,Updates bonding curve delta,0x7535d246
updateFee,SUDOSWAP,OUTGOING,Updates trading fee,0x8293745b
updateGatekeeper,CIVIC,OUTGOING,Updates gatekeeper parameters,0x2f4f5cc5
updateIdentity,CIVIC,OUTGOING,Updates identity information,0x7535d246
updateIdentity,POLYGONID,OUTGOING,Updates identity information,0x7535d246
updateIdentity,WORLDCOIN,OUTGOING,Updates identity information,0x7535d246
updateIndexes,MORPHO,OUTGOING,Updates P2P indexes,0x7535d246
updateInterest,IRONBANK,NEUTRAL,Updates market interest rates,0x6c540baf
updateMerkleRoot,STAKEWISE,OUTGOING,Updates merkle root,0x2f4f5cc5
updateMetadata,DIA,OUTGOING,Updates value metadata,0x7535d246
updateMint,MAGICEDEN,OUTGOING,Updates mint parameters,0x7535d246
updateMint,MAGICEDEN,OUTGOING,Updates mint parameters,0x7535d246
updateOperator,EIGENLAYER,OUTGOING,Updates operator metadata,0x7535d246
updateOrb,WORLDCOIN,OUTGOING,Updates Orb parameters,0x7535d246
updateOrder,VELA,OUTGOING,Updates order parameters,0x7535d246
updatePool,DODO,OUTGOING,Updates pool parameters,0x7535d246
updatePoolParameters,CENTRIFUGE,OUTGOING,Updates pool settings,0x7535d246
updatePower,FILECOIN,OUTGOING,Updates storage power,0x7535d246
updatePrice,PYTH,OUTGOING,Updates price feed,0x7535d246
updatePriceFeeds,PYTH,OUTGOING,Updates multiple feeds,0x945bcec9
updatePrices,REDSTONE,OUTGOING,Updates price feed data,0x7535d246
updateProfile,FARCASTER,OUTGOING,Updates profile metadata,0x7535d246
updateProfile,FRIEND_TECH,OUTGOING,Updates profile info,0x7535d246
updateRiskParameters,UNSLASHED,OUTGOING,Updates risk parameters,0x7535d246
updateRoyalties,LOOKSRARE,OUTGOING,Updates royalty parameters,0x7535d246
updateRoyalties,RARIBLE,OUTGOING,Updates royalty parameters,0x7535d246
updateSchema,POLYGONID,OUTGOING,Updates schema definition,0x7535d246
updateSpotPrice,SUDOSWAP,OUTGOING,Updates spot price,0xe74b981b
updateState,POLYGONID,OUTGOING,Updates identity state,0x2f4f5cc5
updateStatus,GOLDFINCH,OUTGOING,Updates member status,0x7535d246
updateStorage,FARCASTER,OUTGOING,Updates storage settings,0x7535d246
updateStrategyDebtRatio,CONCENTRATOR,OUTGOING,Updates strategy debt ratio,0x7535d246
updateStrategyDebtRatio,YEARN,OUTGOING,Updates strategy allocation,0x7535d246
updateStrategyDebtRatio,YEARN,OUTGOING,Updates strategy allocation,0x7535d246
updateSubgraph,THE_GRAPH,OUTGOING,Updates subgraph version,0x7535d246
updateSwapFee,BALANCER,OUTGOING,Updates pool swap fee,0x16b1c6d8
updateValidator,BINANCE,OUTGOING,Updates validator info,0x7535d246
updateValidator,MANTLE,OUTGOING,Updates validator info,0x7535d246
updateValidator,SWELL,OUTGOING,Updates validator info,0x7535d246
updateValue,DIA,OUTGOING,Updates oracle value,0x7535d246
updateVending,DODO,OUTGOING,Updates vending machine parameters,0x7535d246
updateVenusBorrowIndex,VENUS,OUTGOING,Updates borrow index,0x2f4f5cc5
updateVenusSupplyIndex,VENUS,OUTGOING,Updates supply index,0x7535d246
updateWeightsGradually,BALANCER,OUTGOING,Updates pool weights over time,0x0ba39ecd
upgradeCard,GODS_UNCHAINED,OUTGOING,Upgrades card quality,0x7535d246
upgradeContract,PORTAL,OUTGOING,Upgrades contract implementation,0x99a88ec4
upgradeContract,WORMHOLE,OUTGOING,Upgrades contract implementation,0x99a88ec4
upgradeGear,BIGTIME,OUTGOING,Upgrades equipment,0x7535d246
upgradeHero,THETAN_ARENA,OUTGOING,Upgrades hero NFT,0x7535d246
upgradeIlluvial,ILLUVIUM,OUTGOING,Upgrades Illuvial stats,0x7535d246
upgradeLand,ILLUVIUM,OUTGOING,Upgrades land plot,0x7535d246
upgradeNode,GALA,OUTGOING,Upgrades node tier,0x7535d246
upgradeShip,STAR_ATLAS,OUTGOING,Upgrades ship components,0x7535d246
upgradeTier,GAMESTARTER,OUTGOING,Upgrades access tier,0x7535d246
upgradeUnicorn,CRYPTO_UNICORNS,OUTGOING,Upgrades unicorn stats,0x7535d246
uploadData,ARWEAVE,OUTGOING,Uploads data to network,0x1698ee82
useItem,GALA,OUTGOING,Uses game item,0x7535d246
user_checkpoint,CURVE,NEUTRAL,Update user rewards checkpoint,0x4b820093
validateBlock,UMBRELLA,NEUTRAL,Validates submitted block,0x9d2f32dd
validateCheckpoint,POLYGON,NEUTRAL,Validates checkpoint submission,0x7535d246
validateDataFeed,REDSTONE,NEUTRAL,Validates data feed,0x7535d246
validateSchema,POLYGONID,NEUTRAL,Validates schema format,0x9d2f32dd
validateTransactionProof,LAYERZERO,NEUTRAL,Validates transaction proof,0x7535d246
verify,BRIGHTID,OUTGOING,Verifies user identity,0x4b8a3529
verify,WORLDCOIN,OUTGOING,Verifies unique humanity,0x4b8a3529
verifyAddress,FARCASTER,OUTGOING,Verifies Ethereum address,0x9d2f32dd
verifyBlock,ARWEAVE,NEUTRAL,Verifies block validity,0x7535d246
verifyClaim,POLYGONID,NEUTRAL,Verifies claim validity,0x7535d246
verifyCollection,MAGICEDEN,OUTGOING,Verifies collection authenticity,0x2f4f5cc5
verifyCollection,MAGICEDEN,OUTGOING,Verifies collection authenticity,0x2f4f5cc5
verifyCollection,OPENSEA,OUTGOING,Verifies collection authenticity,0x2f4f5cc5
verifyCollection,X2Y2,OUTGOING,Verifies collection authenticity,0x2f4f5cc5
verifyCredential,POLYGONID,NEUTRAL,Verifies identity credential,0x9d2f32dd
verifyCredential,WORLDCOIN,NEUTRAL,Verifies credential validity,0x7535d246
verifyDocument,CENTRIFUGE,OUTGOING,Verifies asset documentation,0x9d2f32dd
verifyGatekeeper,CIVIC,NEUTRAL,Verifies gatekeeper status,0x7535d246
verifyIdentity,CIVIC,NEUTRAL,Verifies identity status,0x9d2f32dd
verifyKYC,GOLDFINCH,OUTGOING,Verifies KYC status,0x9d2f32dd
verifyMessage,WORMHOLE,NEUTRAL,Verifies message validity,0x7535d246
verifyNote,TORNADO,NEUTRAL,Verifies commitment note,0x7535d246
verifyPrice,PYTH,NEUTRAL,Verifies cross-chain price,0x7535d246
verifyProof,POLYGONID,NEUTRAL,Verifies zero-knowledge proof,0x7c025200
verifyProof,WORLDCOIN,NEUTRAL,Verifies proof of humanity,0x7c025200
verifyProof,AZTEC,NEUTRAL,Verifies zero-knowledge proof,0x7535d246
verifyProof,MONERO,NEUTRAL,Verifies bridge proof,0x7535d246
verifyProof,STAKEWISE,NEUTRAL,Verifies merkle proof,0x7535d246
verifyRollup,AZTEC,NEUTRAL,Verifies rollup proof,0x7535d246
verifySignatures,REDSTONE,NEUTRAL,Verifies data signatures,0x6ea9676f
verifyState,POLYGONID,NEUTRAL,Verifies identity state,0x7535d246
